Id,Prices,Volumes,Market_Cap,Date
bitcoin,10127.78985767835,20144228964.473103,181311699889.67206,2019-08-23
bitcoin,10385.509090033882,18313019852.750786,187878412535.86255,2019-08-24
bitcoin,10145.01247970698,21187546608.001797,181764456091.20227,2019-08-25
bitcoin,10090.061576030994,17899166778.010113,180491202154.3331,2019-08-26
bitcoin,10334.911854471331,23392461462.60586,184989701185.5528,2019-08-27
bitcoin,10167.889390020262,20937236587.026714,181891056658.03235,2019-08-28
bitcoin,9753.48704889705,22948105441.570866,174174790993.24042,2019-08-29
bitcoin,9485.141423780755,20461661030.393738,169825879929.63724,2019-08-30
bitcoin,9588.98750205815,16388578393.607964,171703455568.1713,2019-08-31
bitcoin,9607.289264302583,15364904438.864746,172069023390.1022,2019-09-01
bitcoin,9729.266231867814,15003447441.307947,174169160998.9338,2019-09-02
bitcoin,10323.022660378076,20258697359.12371,184367332385.84335,2019-09-03
bitcoin,10620.165189356907,23588848898.316532,190297653628.6036,2019-09-04
bitcoin,10573.515179027892,21198071664.662186,189378108188.9303,2019-09-05
bitcoin,10570.249940786205,18952591605.050835,189354988380.25543,2019-09-06
bitcoin,10350.748325717243,23555216964.15641,185513074361.89188,2019-09-07
bitcoin,10461.547731202416,18658457493.748917,187490153206.3296,2019-09-08
bitcoin,10404.333900445994,16804085431.159666,186487925900.29575,2019-09-09
bitcoin,10321.931613525778,21012460993.656765,185101736449.4789,2019-09-10
bitcoin,10121.102297214318,17425806760.661724,181228983504.8709,2019-09-11
bitcoin,10150.71002363705,19989784060.802094,182006412816.34204,2019-09-12
bitcoin,10401.319919342226,17986804176.941467,186490286819.08597,2019-09-13
bitcoin,10355.626898620032,16650634275.92447,185791118116.52597,2019-09-14
bitcoin,10349.551958231765,16529697331.07751,185709926005.05557,2019-09-15
bitcoin,10305.675020156998,13781855194.274492,184860740267.84445,2019-09-16
bitcoin,10268.421696882157,17580630287.953926,184216635305.296,2019-09-17
bitcoin,10203.071046816189,17279102873.152096,183148194810.27164,2019-09-18
bitcoin,10158.854517376085,18848349197.54596,182304851001.81525,2019-09-19
bitcoin,10253.232374680329,23532550737.76059,183793185092.94284,2019-09-20
bitcoin,10178.442572698175,17281137871.79277,182621118150.38165,2019-09-21
bitcoin,9997.199887816778,15973816316.06345,179541584400.57428,2019-09-22
bitcoin,10041.304200624943,16268084726.893106,180261864537.87436,2019-09-23
bitcoin,9699.504938095957,17797331461.86323,174073117682.94675,2019-09-24
bitcoin,8702.713528026236,27762368999.148655,158225996381.2368,2019-09-25
bitcoin,8446.244115548528,25000732108.2125,151968918856.4794,2019-09-26
bitcoin,8098.80982048931,22627889543.82238,145450672156.79562,2019-09-27
bitcoin,8183.482347567026,19755414533.472134,147034755881.78366,2019-09-28
bitcoin,8225.11037185192,17936691398.41125,147518938470.12482,2019-09-29
bitcoin,8064.380983385267,16673592219.88411,144886125387.55658,2019-09-30
bitcoin,8271.290855465355,21681424234.680668,148699326425.13895,2019-10-01
bitcoin,8366.503905663569,17832872037.116558,150346803070.61414,2019-10-02
bitcoin,8350.132163242944,17676173879.14879,150093691781.89334,2019-10-03
bitcoin,8176.354679406582,17383555314.276905,146959035399.77228,2019-10-04
bitcoin,8156.519553840962,16931274118.12778,146603545122.07248,2019-10-05
bitcoin,8140.242484268429,16751341177.800287,146326858013.4359,2019-10-06
bitcoin,7890.234349864658,16860212059.076086,141846566055.1005,2019-10-07
bitcoin,8182.251593084191,21702135918.512657,147113201630.43686,2019-10-08
bitcoin,8180.69113018462,19349468269.498783,147101302074.693,2019-10-09
bitcoin,8573.060086448735,21622617282.771305,154173400068.15204,2019-10-10
bitcoin,8561.51932921772,21307956536.769913,153974523119.16272,2019-10-11
bitcoin,8277.848351085042,22522161253.606262,148684409190.17136,2019-10-12
bitcoin,8308.470967433434,18009645880.918533,149460560799.4891,2019-10-13
bitcoin,8289.497236618896,17006193531.89216,149295847366.54712,2019-10-14
bitcoin,8347.350350085451,17384052860.807076,150188449071.35995,2019-10-15
bitcoin,8175.8631121051185,17879549108.634247,147132917995.71127,2019-10-16
bitcoin,8010.3021797941665,18700096464.78663,144153894666.31094,2019-10-17
bitcoin,8079.931459479744,17154383746.943813,145395122717.3465,2019-10-18
bitcoin,7957.314093995798,18867966948.333694,143241128773.44717,2019-10-19
bitcoin,7949.802268609832,16704267725.143393,143016860664.09183,2019-10-20
bitcoin,8208.362621758712,18477598769.79049,147845092519.85434,2019-10-21
bitcoin,8220.91853113097,17608633115.73991,147972317568.96027,2019-10-22
bitcoin,8045.294246807262,19789278104.487,144778678025.77008,2019-10-23
bitcoin,7468.5325324369,23372887462.736748,134533554377.15782,2019-10-24
bitcoin,7433.915345679171,18827850066.723927,133881191476.35277,2019-10-25
bitcoin,8652.030029867461,33573878835.9482,155391555503.11636,2019-10-26
bitcoin,9217.236031536286,49973845766.74797,166118326255.2487,2019-10-27
bitcoin,9502.020114436129,38396780063.80312,171191596562.45987,2019-10-28
bitcoin,9239.897283779665,36102429175.35568,166074573773.0519,2019-10-29
bitcoin,9407.163351459427,32395177164.64729,169552821617.46747,2019-10-30
bitcoin,9171.874474054188,30846909824.024616,165289440818.62827,2019-10-31
bitcoin,9151.824594459767,30452200168.00832,165197797836.50772,2019-11-01
bitcoin,9233.413801605904,28239184318.818405,166428932044.73645,2019-11-02
bitcoin,9302.83461784109,24723381192.255867,167702162283.47888,2019-11-03
bitcoin,9204.286350451268,24204135432.760372,166118344447.8207,2019-11-04
bitcoin,9378.953914330921,30915689705.65933,169099256441.51648,2019-11-05
bitcoin,9300.373963047077,30247351915.79828,167676477990.56866,2019-11-06
bitcoin,9340.048651574896,28787468129.58143,168462131862.39618,2019-11-07
bitcoin,9221.073784983802,27099310469.653824,166326340114.0134,2019-11-08
bitcoin,8795.896069400225,30263888374.64715,158619022798.02048,2019-11-09
bitcoin,8809.78367388588,22726115538.66086,159050488591.96796,2019-11-10
bitcoin,9043.673292397065,24973742612.68736,162996713000.82236,2019-11-11
bitcoin,8729.917418490728,24569575079.59694,157759659438.00317,2019-11-12
bitcoin,8806.751998954014,25677565875.96828,158722325407.9381,2019-11-13
bitcoin,8770.78082523136,22919706604.19164,158380664653.97025,2019-11-14
bitcoin,8652.025288272329,24149531741.878155,156230551241.27246,2019-11-15
bitcoin,8480.435541874604,27102692384.575447,152925645908.6678,2019-11-16
bitcoin,8496.376959145864,21153024163.074257,153343011226.43033,2019-11-17
bitcoin,8508.499434051764,22808991914.563442,153491320212.84177,2019-11-18
bitcoin,8202.834446107912,25563738775.736923,148089631526.6356,2019-11-19
bitcoin,8138.831605359057,24993518393.55118,146797393103.30997,2019-11-20
bitcoin,8095.865638011639,23442272034.865948,146173851045.95633,2019-11-21
bitcoin,7632.494765498649,26390689050.100677,137741605692.4732,2019-11-22
bitcoin,7293.013949172297,39111609334.13761,131796120680.40385,2019-11-23
bitcoin,7309.689243566324,23984198665.43141,132153647357.58482,2019-11-24
bitcoin,6935.73862740252,25073885715.215588,126056411448.4486,2019-11-25
bitcoin,7118.264883393205,34693320000.26776,128442554040.63123,2019-11-26
bitcoin,7157.684731054473,25650766567.61929,129550686418.96344,2019-11-27
bitcoin,7483.754192176799,28972696169.33813,135280930611.90535,2019-11-28
bitcoin,7438.621769308849,22282583660.62635,134540136588.5858,2019-11-29
bitcoin,7720.865011260837,23595242633.932213,139585890644.02713,2019-11-30
bitcoin,7556.397585815771,19070509164.52246,136619988247.82372,2019-12-01
bitcoin,7405.808478752477,22892863739.73771,133806709251.17145,2019-12-02
bitcoin,7308.982444423794,19403364522.996704,132186853223.4845,2019-12-03
bitcoin,7286.080951511441,17246866850.787033,131920184619.24728,2019-12-04
bitcoin,7209.971417454778,24794733347.334072,130707605071.54597,2019-12-05
bitcoin,7373.782498577651,22344057773.817043,133644089121.62451,2019-12-06
bitcoin,7530.922830404948,20930338571.63358,135763797983.31136,2019-12-07
bitcoin,7493.545154556748,17579259210.777077,135655571430.9959,2019-12-08
bitcoin,7508.315669139108,17330633418.24195,135886870643.2531,2019-12-09
bitcoin,7347.036951245358,19646929698.93577,133091781420.79082,2019-12-10
bitcoin,7233.950487171398,19546221321.506252,130970047495.47795,2019-12-11
bitcoin,7197.426825880834,18016936696.22855,130242932604.26935,2019-12-12
bitcoin,7200.7070180298015,19829801017.961727,130489545691.80917,2019-12-13
bitcoin,7247.350277010915,18535665729.09757,131188243085.0565,2019-12-14
bitcoin,7081.740255265727,19497758114.150417,128114177662.37697,2019-12-15
bitcoin,7108.563021778046,18896096612.075874,128886696696.6067,2019-12-16
bitcoin,6901.036915336086,22208927988.54228,124984942945.9272,2019-12-17
bitcoin,6627.162514553135,26481385708.660343,119931733577.11955,2019-12-18
bitcoin,7274.768503792503,57308255783.65001,131230049166.53404,2019-12-19
bitcoin,7152.558691632884,23539013331.219044,129498636860.963,2019-12-20
bitcoin,7185.439179630756,22483207163.876167,130122764301.36633,2019-12-21
bitcoin,7141.554857046259,18632480432.842224,129342305760.32504,2019-12-22
bitcoin,7488.196174601466,24325792143.84145,135086328271.26213,2019-12-23
bitcoin,7335.207616177015,30235862118.677433,132931613272.25092,2019-12-24
bitcoin,7266.60819662888,26519710985.47972,131358497318.59528,2019-12-25
bitcoin,7204.1848756885975,23546783550.72025,130643567866.79239,2019-12-26
bitcoin,7208.489307892152,24771695136.045387,130768750218.36032,2019-12-27
bitcoin,7247.62371236525,25893684880.003193,131349923253.42535,2019-12-28
bitcoin,7307.887522683333,21437778061.8769,132567576727.86806,2019-12-29
bitcoin,7394.029285530991,22035194451.00931,133997529973.30914,2019-12-30
bitcoin,7240.4289122518185,22320671263.717125,131377523457.07199,2019-12-31
bitcoin,7195.153895430029,21187883711.18498,130394101535.60994,2020-01-01
bitcoin,7193.7546679601,18123516838.8979,130422953817.668,2020-01-02
bitcoin,6963.853353983485,20313194628.09452,126280790200.20206,2020-01-03
bitcoin,7300.34693530511,31015776262.21867,132766262579.09486,2020-01-04
bitcoin,7351.377053166627,20611640058.34164,133474716218.18333,2020-01-05
bitcoin,7349.972248050628,21929224570.56102,133388991086.87987,2020-01-06
bitcoin,7734.675515785289,28148518761.51164,140557168287.4443,2020-01-07
bitcoin,8147.415237636371,34823187724.289955,147798610895.50055,2020-01-08
bitcoin,8045.789124592971,39971512000.06816,146089575425.2795,2020-01-09
bitcoin,7832.795643840387,29276053440.88472,141913856953.47913,2020-01-10
bitcoin,8180.513169803805,35777298156.26295,146879934259.3087,2020-01-11
bitcoin,8012.085781814529,31504583511.03613,145561586658.57422,2020-01-12
bitcoin,8171.401185320944,27533390875.51989,148204228775.38776,2020-01-13
bitcoin,8110.647964503772,27962176780.628242,147446058196.45944,2020-01-14
bitcoin,8801.871213137745,55384169405.51928,159481192213.82108,2020-01-15
bitcoin,8820.85010599613,48160401007.254,159960761751.8495,2020-01-16
bitcoin,8720.91950137424,36462155571.2176,158412991117.64667,2020-01-17
bitcoin,8902.568995225329,41671910798.34088,161848747742.1508,2020-01-18
bitcoin,8906.902675151074,36801813631.51236,161823609428.34625,2020-01-19
bitcoin,8690.380569544623,39242297095.94223,157906057309.30655,2020-01-20
bitcoin,8631.253954333763,29527689342.88548,156848009983.54858,2020-01-21
bitcoin,8724.818622931474,27057681779.746685,158564958350.98007,2020-01-22
bitcoin,8665.436914096897,25628542094.50134,157502652064.02246,2020-01-23
bitcoin,8415.956027335538,30696020541.207973,152984928858.5764,2020-01-24
bitcoin,8432.096675789418,30691734305.128674,153294353936.51035,2020-01-25
bitcoin,8348.665665079325,26582198966.298725,151794495723.25214,2020-01-26
bitcoin,8595.728298493115,30241155463.270596,156302144661.30927,2020-01-27
bitcoin,8879.335548714553,39661537339.92209,161473602737.4275,2020-01-28
bitcoin,9320.805853868467,49812761504.1306,169518428144.8912,2020-01-29
bitcoin,9276.893821086494,47273353143.75747,168738228801.50467,2020-01-30
bitcoin,9509.80513557522,51037775414.9802,172993102966.37723,2020-01-31
bitcoin,9308.060285564778,50102814005.68021,169340144566.23718,2020-02-01
bitcoin,9363.22420680057,48307978233.84802,170361167834.16483,2020-02-02
bitcoin,9338.416631939404,55025402183.682236,169926610304.08496,2020-02-03
bitcoin,9308.91270229121,56824765307.81458,169406963182.6937,2020-02-04
bitcoin,9179.95928107711,55377658455.62325,167075369075.11478,2020-02-05
bitcoin,9592.18387389791,65675565620.91084,174596806174.2994,2020-02-06
bitcoin,9744.636578159387,71141695218.03949,177388314197.5645,2020-02-07
bitcoin,9799.448455824684,69495711755.62915,178414902529.15167,2020-02-08
bitcoin,9890.701658194865,71561797135.19986,180081607384.42255,2020-02-09
bitcoin,10148.379719131783,78110955304.52135,184792100015.16357,2020-02-10
bitcoin,9890.121224019967,81406687324.35088,180145850760.05313,2020-02-11
bitcoin,10226.925769215322,38930644711.90421,186262984851.99295,2020-02-12
bitcoin,10328.897565836414,45456624047.83392,188132988212.86746,2020-02-13
bitcoin,10221.260309201634,54151236617.55855,186190344916.03287,2020-02-14
bitcoin,10320.157140513991,50206573483.049774,187680301470.73926,2020-02-15
bitcoin,9894.136123789158,51460340288.898056,180265718400.57037,2020-02-16
bitcoin,9943.673602578743,42364906261.0548,181221481668.7407,2020-02-17
bitcoin,9723.605026422496,48517591137.467995,176547652266.39673,2020-02-18
bitcoin,10133.817417084678,54648014949.72496,184918071499.10074,2020-02-19
bitcoin,9618.409248250406,50502739123.75383,175312937106.92148,2020-02-20
bitcoin,9608.16918128246,53579139400.80847,174871048291.16623,2020-02-21
bitcoin,9673.011800270346,37678167400.71924,176701844101.55685,2020-02-22
bitcoin,9658.606058375473,32555342237.084362,176097270350.4831,2020-02-23
bitcoin,9946.716123467522,38743680759.32858,181368043820.09412,2020-02-24
bitcoin,9670.9608064677,41928789500.12296,175872097740.40662,2020-02-25
bitcoin,9345.342701734848,39441760776.318504,170478976467.6238,2020-02-26
bitcoin,8801.657129472504,45140119229.636024,160731785487.8149,2020-02-27
bitcoin,8781.175282202359,43045469000.97675,160149975301.41962,2020-02-28
bitcoin,8717.331431359424,41297721067.30182,159030381910.26715,2020-02-29
bitcoin,8552.989118581636,33291626663.006737,156047250857.11172,2020-03-01
bitcoin,8567.802248679225,34310775733.322155,155934421965.2728,2020-03-02
bitcoin,8905.876104262194,59776629742.57125,162521881368.8758,2020-03-03
bitcoin,8756.718576742549,68336042797.3885,159816567727.14258,2020-03-04
bitcoin,8758.646993191916,38832067216.87788,159869936941.09732,2020-03-05
bitcoin,9038.870323233425,38122635173.15044,165070261612.788,2020-03-06
bitcoin,9135.84506603321,41388087588.44269,166791067805.42844,2020-03-07
bitcoin,8902.20195010789,36764763103.12236,162543409238.00458,2020-03-08
bitcoin,8041.365538071835,39132209137.697235,147076617271.6885,2020-03-09
bitcoin,7921.33200691072,45678665163.11017,144664117909.4077,2020-03-10
bitcoin,7906.731528510632,40882213633.94649,144410718987.88852,2020-03-11
bitcoin,7935.522040170545,38689036552.81125,144948460093.29614,2020-03-12
bitcoin,5142.990459018316,50009548492.07486,93092131086.97026,2020-03-13
bitcoin,5542.819542373153,74329688818.10397,101262945297.35811,2020-03-14
bitcoin,5214.189112383918,36054625746.82817,95216478864.65564,2020-03-15
bitcoin,5397.93335743919,32985693209.74783,98632587514.00247,2020-03-16
bitcoin,5032.501351487721,44034438467.966835,91962797384.28253,2020-03-17
bitcoin,5389.41577503409,36007089253.822556,98079756006.79294,2020-03-18
bitcoin,5376.280747845438,37618067230.41405,98259998309.05324,2020-03-19
bitcoin,6170.200600237675,48056214948.15649,112778383593.49141,2020-03-20
bitcoin,6195.603505257629,50936770688.25396,113030383272.51407,2020-03-21
bitcoin,6145.770891252399,40189198131.46317,112349835902.32983,2020-03-22
bitcoin,5859.647430299388,37255748385.30394,107128564670.89128,2020-03-23
bitcoin,6456.347485963419,45578824447.64577,118046727572.5451,2020-03-24
bitcoin,6730.173782371188,45846522059.373184,123064256188.85924,2020-03-25
bitcoin,6695.9006183977235,42082295491.03078,122445336599.19923,2020-03-26
bitcoin,6765.56207892991,34840544710.10888,123732739823.4625,2020-03-27
bitcoin,6397.826328325604,32910551599.472366,117019679177.81361,2020-03-28
bitcoin,6255.000398693634,35231848358.55144,114171796491.49913,2020-03-29
bitcoin,5915.337154791903,25923471292.176422,108551603303.50957,2020-03-30
bitcoin,6403.141235565223,34907149977.57921,117151628726.53436,2020-03-31
bitcoin,6421.70541388854,32287674952.1782,117750205634.39989,2020-04-01
bitcoin,6640.797666310131,35886963977.71526,120921617010.34784,2020-04-02
bitcoin,6807.897017890566,47638672293.73783,124719708453.63535,2020-04-03
bitcoin,6732.852018394612,39867535857.25387,123234164427.70816,2020-04-04
bitcoin,6859.424923721944,35009177102.13241,125564427826.17566,2020-04-05
bitcoin,6788.048272605917,31885662165.01491,124272363451.93964,2020-04-06
bitcoin,7297.635558289496,45370138560.82485,133484854333.44951,2020-04-07
bitcoin,7196.782202442051,43386074290.71468,131782164465.85344,2020-04-08
bitcoin,7342.291601148024,38922547592.862114,134518720640.0234,2020-04-09
bitcoin,7294.488875121554,34921486435.060486,133598651281.71776,2020-04-10
bitcoin,6864.694257006497,37828011010.9016,125740858699.27551,2020-04-11
bitcoin,6878.781212589853,30280054180.28837,125980543742.36499,2020-04-12
bitcoin,6913.158787469097,34544392366.04943,126655463658.31227,2020-04-13
